"GEO_ID","NAME","B23006_001E","B23006_001M","B23006_002E","B23006_002M","B23006_003E","B23006_003M","B23006_004E","B23006_004M","B23006_005E","B23006_005M","B23006_006E","B23006_006M","B23006_007E","B23006_007M","B23006_008E","B23006_008M","B23006_009E","B23006_009M","B23006_010E","B23006_010M","B23006_011E","B23006_011M","B23006_012E","B23006_012M","B23006_013E","B23006_013M","B23006_014E","B23006_014M","B23006_015E","B23006_015M","B23006_016E","B23006_016M","B23006_017E","B23006_017M","B23006_018E","B23006_018M","B23006_019E","B23006_019M","B23006_020E","B23006_020M","B23006_021E","B23006_021M","B23006_022E","B23006_022M","B23006_023E","B23006_023M","B23006_024E","B23006_024M","B23006_025E","B23006_025M","B23006_026E","B23006_026M","B23006_027E","B23006_027M","B23006_028E","B23006_028M","B23006_029E","B23006_029M"
"5001600US4822","Congressional District 22 (116th Congress), Texas","472016","2858","36583","1927","24916","1557","0","31","24916","1557","23823","1531","1093","292","11667","930","78388","2596","55929","2155","38","45","55891","2149","53289","2027","2602","450","22459","1508","132449","3492","105219","3233","74","68","105145","3231","100908","3123","4237","644","27230","1610","224596","3447","190945","3292","414","306","190531","3305","184027","3242","6504","806","33651","1483"
"5001600US4823","Congressional District 23 (116th Congress), Texas","374232","2689","77207","2105","44988","1678","3","5","44985","1678","41563","1580","3422","581","32219","1204","103043","2567","72637","2344","62","59","72575","2349","68733","2138","3842","550","30406","1372","109121","1927","83322","1897","1345","340","81977","1884","78568","1767","3409","522","25799","1128","84861","2144","70832","2046","1559","272","69273","2025","67159","1951","2114","363","14029","797"
"5001600US4825","Congressional District 25 (116th Congress), Texas","404822","2513","36234","1621","21310","1217","133","67","21177","1217","19537","1144","1640","368","14924","1039","88635","2216","62263","1925","1393","300","60870","1938","57593","1804","3277","442","26372","1266","123670","2514","93626","2261","3906","468","89720","2264","85254","2182","4466","510","30044","1214","156283","2454","132290","2282","1336","240","130954","2270","127587","2282","3367","389","23993","1078"
"5001600US4827","Congressional District 27 (116th Congress), Texas","370169","1258","59359","1786","37943","1499","27","26","37916","1502","35584","1480","2332","437","21416","1009","114967","2313","84731","2093","113","60","84618","2096","79556","1972","5062","511","30236","1210","123330","2663","97298","2382","347","133","96951","2375","93441","2368","3510","480","26032","1173","72513","1827","60852","1660","553","176","60299","1660","58923","1701","1376","273","11661","703"
"5001600US4829","Congressional District 29 (116th Congress), Texas","375592","4064","139192","2870","95641","2283","0","31","95641","2283","90517","2189","5124","563","43551","1644","112586","2705","84338","2520","43","54","84295","2513","79394","2510","4901","525","28248","1361","84703","2564","66779","2302","22","28","66757","2300","62954","2292","3803","490","17924","1148","39111","1509","34161","1485","9","13","34152","1480","33026","1463","1126","255","4950","538"
"5001600US4830","Congressional District 30 (116th Congress), Texas","403099","3175","91022","2763","56404","2241","0","31","56404","2241","52987","2177","3417","551","34618","1318","111913","3083","76201","2793","7","10","76194","2792","71244","2643","4950","646","35712","1605","117334","2672","93683","2674","24","28","93659","2670","88575","2561","5084","577","23651","1102","82830","2014","73839","1969","25","26","73814","1966","71568","1889","2246","427","8991","577"
"5001600US4832","Congressional District 32 (116th Congress), Texas","421952","2850","57550","2135","42685","1726","0","31","42685","1726","40522","1725","2163","392","14865","1055","70762","2103","56016","1818","0","31","56016","1818","52851","1874","3165","454","14746","951","107672","2401","90249","2264","55","38","90194","2257","86079","2139","4115","642","17423","1015","185968","2774","160888","2622","122","83","160766","2624","156941","2650","3825","453","25080","1079"
"5001600US4834","Congressional District 34 (116th Congress), Texas","332380","1971","90149","2395","50627","1955","0","31","50627","1955","46926","1862","3701","529","39522","1571","98734","2234","66452","1849","70","75","66382","1842","62513","1732","3869","505","32282","1320","88894","2598","67315","2167","134","115","67181","2174","63289","2133","3892","457","21579","1330","54603","1791","46175","1588","249","108","45926","1596","44048","1589","1878","390","8428","707"
"5001600US4835","Congressional District 35 (116th Congress), Texas","429767","3804","85603","2798","55302","2075","45","67","55257","2072","52295","2088","2962","476","30301","1647","124815","2890","91005","2442","187","144","90818","2424","86556","2387","4262","527","33810","1628","125972","2740","100926","2538","738","212","100188","2532","95873","2445","4315","605","25046","1096","93377","2511","82334","2534","830","211","81504","2527","78913","2444","2591","452","11043","925"
"5001600US4901","Congressional District 1 (116th Congress), Utah","358864","841","26354","973","18060","870","0","27","18060","870","16789","788","1271","301","8294","597","91469","2030","69518","1860","49","29","69469","1859","66687","1876","2782","376","21951","954","132721","1806","102954","1783","1002","194","101952","1816","99337","1860","2615","305","29767","1092","108320","2134","91149","1783","422","116","90727","1747","89144","1719","1583","258","17171","931"
"5001600US4903","Congressional District 3 (116th Congress), Utah","334176","1549","17885","1054","12228","934","0","27","12228","934","11487","881","741","204","5657","496","53264","1437","39147","1298","7","10","39140","1299","37529","1302","1611","252","14117","654","122476","1674","92321","1471","249","168","92072","1485","89336","1549","2736","294","30155","874","140551","1778","115728","1462","145","60","115583","1464","113466","1478","2117","270","24823","818"
"5001600US4904","Congressional District 4 (116th Congress), Utah","400143","1930","35699","1806","25899","1495","0","27","25899","1495","24531","1524","1368","312","9800","802","94697","2412","74252","2028","27","21","74225","2028","71135","1975","3090","500","20445","1099","146996","2636","118365","2323","369","137","117996","2339","115219","2318","2777","332","28631","1228","122751","2417","104363","2200","198","100","104165","2178","102347","2205","1818","364","18388","965"
"5001600US5101","Congressional District 1 (116th Congress), Virginia","413331","2000","30934","1245","19865","979","15","21","19850","978","18581","989","1269","355","11069","754","100962","2583","79072","2306","598","207","78474","2297","75582","2271","2892","486","21890","1061","124781","2206","101244","2178","2095","345","99149","2101","96021","2068","3128","408","23537","1074","156654","2682","137408","2584","3598","505","133810","2596","130881","2561","2929","315","19246","894"
"5001600US5103","Congressional District 3 (116th Congress), Virginia","387876","1710","35274","1450","20800","1185","35","27","20765","1178","18129","1038","2636","428","14474","979","105319","2189","78209","1986","2422","358","75787","1994","70207","1959","5580","457","27110","1010","141146","2332","114842","2216","7314","614","107528","2189","101460","2176","6068","527","26304","1060","106137","2082","93596","1941","5106","508","88490","1865","85325","1850","3165","395","12541","672"
"5001600US5104","Congressional District 4 (116th Congress), Virginia","418273","1901","46344","1504","24139","1219","80","69","24059","1214","21264","1093","2795","461","22205","1220","114756","2892","79381","2037","801","256","78580","2034","72263","1898","6317","773","35375","1775","128165","2632","99750","2561","2784","384","96966","2476","91801","2404","5165","633","28415","1190","129008","2576","112781","2325","3057","414","109724","2230","106951","2189","2773","396","16227","873"
"5001600US5106","Congressional District 6 (116th Congress), Virginia","373186","1022","39552","1526","23924","1223","8","13","23916","1226","22246","1182","1670","296","15628","947","118001","1810","88234","1755","74","56","88160","1752","83905","1789","4255","546","29767","1128","107732","2126","85360","1957","139","83","85221","1950","81558","1953","3663","473","22372","1030","107901","1891","93108","1735","234","149","92874","1729","90881","1743","1993","317","14793","784"
"5001600US5108","Congressional District 8 (116th Congress), Virginia","479225","1967","41096","2020","31737","1711","7","10","31730","1710","30437","1739","1293","272","9359","751","55134","2244","44225","1954","365","154","43860","1972","41262","1905","2598","466","10909","816","79440","1823","65954","1696","1999","320","63955","1692","61130","1683","2825","364","13486","833","303555","2977","274539","2811","7617","531","266922","2845","260942","2760","5980","538","29016","1245"
"5001600US5109","Congressional District 9 (116th Congress), Virginia","360873","858","45344","1449","17367","930","0","28","17367","930","15268","832","2099","368","27977","1156","118143","2327","73000","1905","38","36","72962","1900","68365","1907","4597","546","45143","1483","115754","2081","83703","1643","201","96","83502","1636","79304","1597","4198","460","32051","1249","81632","2233","68939","2009","180","88","68759","2011","67377","2008","1382","276","12693","751"
"5001600US5111","Congressional District 11 (116th Congress), Virginia","438784","2628","36399","1480","27586","1329","0","28","27586","1329","26122","1299","1464","269","8813","751","63125","1941","50404","1698","254","107","50150","1685","47250","1626","2900","453","12721","836","91030","2093","75497","1837","1028","181","74469","1818","71990","1803","2479","398","15533","763","248230","2978","219412","2754","3794","338","215618","2716","209863","2639","5755","509","28818","1003"
"5001600US5401","Congressional District 1 (116th Congress), West Virginia","314464","429","26849","1210","11109","750","0","27","11109","750","9651","715","1458","271","15740","854","118639","2068","79069","1605","13","16","79056","1610","73951","1481","5105","530","39570","1387","88883","1905","65119","1515","130","72","64989","1513","61638","1506","3351","343","23764","1132","80093","1994","67390","1840","67","52","67323","1837","66117","1786","1206","216","12703","728"
"5001600US5403","Congressional District 3 (116th Congress), West Virginia","304608","494","40249","1515","12473","980","0","27","12473","980","10622","890","1851","301","27776","1199","129485","1827","72402","1795","19","26","72383","1797","66671","1774","5712","562","57083","1643","82402","1725","55690","1601","48","45","55642","1605","52268","1543","3374","428","26712","1128","52472","1674","42481","1393","53","43","42428","1396","41197","1393","1231","282","9991","764"
"5001600US5302","Congressional District 2 (116th Congress), Washington","389596","1958","30523","1534","20289","1143","30","40","20259","1142","18399","1066","1860","389","10234","890","90015","1684","67944","1663","984","170","66960","1693","63267","1667","3693","480","22071","1004","148791","2468","116948","2316","2687","411","114261","2323","109192","2281","5069","519","31843","1175","120267","2148","102395","1925","1562","303","100833","1880","97909","1818","2924","399","17872","768"
"5001600US5303","Congressional District 3 (116th Congress), Washington","373028","703","32806","1210","20010","1078","9","14","20001","1077","18318","1023","1683","339","12796","780","95384","2080","67145","1606","47","48","67098","1603","63158","1567","3940","459","28239","1153","149021","2397","111776","2157","304","140","111472","2128","105670","2142","5802","623","37245","1347","95817","1969","80658","1819","163","74","80495","1816","77946","1788","2549","342","15159","688"
"5001600US5305","Congressional District 5 (116th Congress), Washington","357982","457","24260","1150","12575","748","0","28","12575","748","11189","656","1386","283","11685","811","82173","1801","54746","1470","101","64","54645","1474","51173","1393","3472","383","27427","1134","143984","2248","106433","2204","1136","226","105297","2251","100436","2214","4861","530","37551","1297","107565","1888","89348","1728","724","167","88624","1713","86570","1634","2054","322","18217","888"
"5001600US5307","Congressional District 7 (116th Congress), Washington","466078","2353","20638","1118","13867","883","0","28","13867","883","13015","882","852","269","6771","708","46014","1644","34680","1336","10","18","34670","1337","32995","1260","1675","276","11334","843","107169","2140","87277","2131","324","137","86953","2128","82910","2105","4043","537","19892","926","292257","3012","259441","2935","359","128","259082","2930","252381","2923","6701","696","32816","1132"
"5001600US5308","Congressional District 8 (116th Congress), Washington","399403","2354","33411","1508","22539","1169","0","28","22539","1169","20992","1137","1547","293","10872","901","91331","2231","69419","1910","178","106","69241","1902","66081","1839","3160","382","21912","1022","132155","2350","103747","2117","415","116","103332","2122","99572","2059","3760","396","28408","1089","142506","2144","121558","2035","292","117","121266","2027","118046","2016","3220","343","20948","849"
"5001600US5310","Congressional District 10 (116th Congress), Washington","388619","2072","30786","1507","19010","1154","15","28","18995","1157","17301","1135","1694","294","11776","776","97545","2391","71103","2155","1502","270","69601","2167","64539","2015","5062","587","26442","1171","152032","2716","118106","2542","5835","537","112271","2535","106596","2613","5675","610","33926","1239","108256","2663","91443","2357","3965","478","87478","2340","84414","2281","3064","411","16813","820"
"5001600US5502","Congressional District 2 (116th Congress), Wisconsin","395927","599","20513","959","13524","778","2","5","13522","778","12497","767","1025","217","6989","520","82326","1654","66793","1477","58","84","66735","1486","63823","1406","2912","322","15533","698","118129","2039","99990","1798","152","67","99838","1809","97024","1803","2814","413","18139","887","174959","1899","156186","1865","237","103","155949","1842","153515","1865","2434","271","18773","870"
"5001600US5503","Congressional District 3 (116th Congress), Wisconsin","352931","579","22015","838","12191","574","4","6","12187","573","11225","516","962","205","9824","553","106312","1803","81623","1547","59","104","81564","1541","78598","1545","2966","326","24689","805","129792","1662","107798","1606","212","76","107586","1603","104455","1595","3131","356","21994","730","94812","1688","83607","1573","217","79","83390","1567","82033","1542","1357","205","11205","476"
"5001600US5505","Congressional District 5 (116th Congress), Wisconsin","384814","1065","16323","833","11148","661","0","20","11148","661","10623","656","525","127","5175","520","90525","1786","71839","1665","48","36","71791","1670","69173","1683","2618","274","18686","792","121727","1937","102895","1746","147","110","102748","1756","99603","1710","3145","369","18832","795","156239","2331","138413","2120","71","53","138342","2115","136138","2118","2204","269","17826","745"
"5001600US5507","Congressional District 7 (116th Congress), Wisconsin","365211","579","24095","813","14955","610","0","20","14955","610","13759","567","1196","185","9140","506","118027","1640","91769","1379","50","47","91719","1383","88339","1325","3380","266","26258","868","135251","1786","111435","1794","166","93","111269","1811","107920","1756","3349","267","23816","592","87838","1606","76142","1492","53","26","76089","1495","74830","1549","1259","171","11696","557"
"5001600US5508","Congressional District 8 (116th Congress), Wisconsin","383240","330","24552","1020","15518","720","0","20","15518","720","14606","682","912","255","9034","646","119212","1855","94214","1710","3","4","94211","1710","91000","1674","3211","336","24998","826","133361","1716","113262","1685","109","71","113153","1685","110374","1688","2779","346","20099","717","106115","1794","94269","1673","25","25","94244","1675","92890","1678","1354","191","11846","651"
"5001600US7298","Resident Commissioner District (at Large) (116th Congress), Puerto Rico","1723775","*****","281758","4298","95510","2469","0","32","95510","2469","67592","2045","27918","1493","186248","3705","490366","4755","262740","3555","113","86","262627","3546","211513","3382","51114","1582","227626","3623","451649","4526","299716","3635","647","234","299069","3644","256062","3410","43007","1620","151933","2966","500002","5287","389202","4870","672","173","388530","4874","360721","4927","27809","1434","110800","2526"
"5001600US0103","Congressional District 3 (116th Congress), Alabama","361293","987","47593","1774","23281","1169","0","28","23281","1169","20207","1053","3074","438","24312","1147","109920","2224","74111","1854","237","126","73874","1832","69274","1831","4600","532","35809","1404","121754","2557","91884","2317","1267","282","90617","2263","86487","2267","4130","500","29870","1246","82026","2305","68171","2137","986","249","67185","2077","65725","2047","1460","275","13855","824"
"5001600US0101","Congressional District 1 (116th Congress), Alabama","362954","520","43137","1899","20659","1397","0","28","20659","1397","18170","1318","2489","397","22478","1344","116750","2422","75489","2286","288","169","75201","2292","70041","2264","5160","551","41261","1439","113315","2237","84037","2209","373","107","83664","2195","79401","2130","4263","567","29278","1142","89752","2076","75914","1977","297","121","75617","1994","74092","1980","1525","256","13838","769"
"5001600US0102","Congressional District 2 (116th Congress), Alabama","351129","1054","48429","1481","23150","1001","15","16","23135","1001","19931","964","3204","528","25279","1176","109181","2028","71440","1472","394","154","71046","1491","65896","1459","5150","586","37741","1429","111890","1857","84100","1620","1875","238","82225","1564","78651","1559","3574","401","27790","861","81629","1444","68649","1390","2325","304","66324","1398","64711","1435","1613","314","12980","631"
"5001600US0104","Congressional District 4 (116th Congress), Alabama","349452","1076","58088","1376","28232","1126","0","28","28232","1126","25972","1041","2260","301","29856","1322","115130","2145","74983","1718","20","17","74963","1717","70853","1694","4110","451","40147","1511","114200","2338","84306","1847","142","69","84164","1846","80572","1753","3592","382","29894","1264","62034","1717","50867","1637","61","39","50806","1641","49505","1583","1301","253","11167","735"
"5001600US0105","Congressional District 5 (116th Congress), Alabama","378072","467","41145","1621","20967","1212","0","28","20967","1212","18760","1106","2207","314","20178","1111","97138","2318","64941","1934","10","13","64931","1935","60997","1899","3934","501","32197","1391","113232","2402","86849","2230","262","133","86587","2233","81864","2179","4723","615","26383","1350","126557","2501","106657","2213","733","247","105924","2236","103175","2198","2749","379","19900","1057"
"5001600US0106","Congressional District 6 (116th Congress), Alabama","373101","1662","31936","1428","16676","917","0","28","16676","917","15441","873","1235","215","15260","936","87416","2042","59316","1526","34","38","59282","1522","56239","1425","3043","458","28100","1302","111124","2330","86720","1949","237","117","86483","1944","82578","1776","3905","561","24404","1122","142625","2214","122552","2077","286","130","122266","2067","119735","2075","2531","319","20073","771"
"5001600US0107","Congressional District 7 (116th Congress), Alabama","340125","2104","46360","2101","21088","1260","12","24","21076","1259","17379","1073","3697","487","25272","1429","111747","2364","70255","2132","25","44","70230","2139","62784","1832","7446","742","41492","1263","111375","2604","81500","2246","90","80","81410","2240","75279","2184","6131","549","29875","1396","70643","1909","59194","1725","136","70","59058","1723","57527","1669","1531","242","11449","784"
"5001600US0200","Congressional District (at Large) (116th Congress), Alaska","399299","489","25179","938","14933","800","7","11","14926","799","12852","756","2074","284","10246","634","114319","2086","83873","1838","1254","206","82619","1854","74252","1685","8367","641","30446","1043","144441","2463","116505","2287","4997","436","111508","2137","105240","2097","6268","547","27936","927","115360","1975","99892","1937","3360","375","96532","1928","94353","1876","2179","358","15468","729"
"5001600US0401","Congressional District 1 (116th Congress), Arizona","358923","2189","46808","1315","21246","1057","0","29","21246","1057","17723","1011","3523","447","25562","962","100603","2089","59895","1471","118","82","59777","1476","53991","1510","5786","532","40708","1360","129800","2222","90472","1919","181","111","90291","1933","83883","1834","6408","578","39328","1359","81712","1878","65327","1733","116","62","65211","1733","63324","1697","1887","290","16385","833"
"5001600US0402","Congressional District 2 (116th Congress), Arizona","353300","1970","31706","1401","17293","1038","21","25","17272","1038","15421","945","1851","334","14413","969","72970","1673","49533","1528","339","103","49194","1530","45560","1456","3634","385","23437","1046","132443","1941","99062","1734","2875","296","96187","1747","90575","1760","5612","481","33381","1233","116181","2161","94257","1890","2149","293","92108","1860","89312","1860","2796","370","21924","1021"
"5001600US0403","Congressional District 3 (116th Congress), Arizona","372498","2717","82287","2219","52573","1756","0","29","52573","1756","46723","1736","5850","569","29714","1301","104003","2211","73900","2040","158","95","73742","2032","68764","1998","4978","524","30103","1038","126476","2313","96721","2081","975","238","95746","2101","90656","2118","5090","522","29755","1165","59732","1793","50127","1643","301","114","49826","1636","48165","1624","1661","309","9605","663"
"5001600US0404","Congressional District 4 (116th Congress), Arizona","358720","2552","47022","2018","23274","1428","7","15","23267","1426","20828","1372","2439","481","23748","1223","105149","2252","65143","1903","248","91","64895","1900","60196","1768","4699","568","40006","1429","139519","2456","94312","2234","736","206","93576","2238","88516","2213","5060","564","45207","1513","67030","2309","51282","2034","319","144","50963","2057","49095","2018","1868","343","15748","894"
"5001600US0405","Congressional District 5 (116th Congress), Arizona","401875","2969","25521","1396","17073","1063","0","29","17073","1063","15999","1032","1074","261","8448","706","75999","2259","57117","1906","58","59","57059","1894","53767","1819","3292","430","18882","1142","146240","2347","115162","2049","134","61","115028","2060","111270","1989","3758","400","31078","1208","154115","2292","131046","2135","182","82","130864","2143","127288","2115","3576","327","23069","823"
"5001600US0406","Congressional District 6 (116th Congress), Arizona","420784","3201","33831","1539","21367","1238","0","29","21367","1238","19544","1231","1823","316","12464","987","70230","2070","51862","1687","23","27","51839","1682","48446","1632","3393","441","18368","1042","128082","2491","101660","2196","105","76","101555","2202","96542","2179","5013","511","26422","1227","188641","2899","158104","2574","85","77","158019","2564","153646","2586","4373","425","30537","1258"
"5001600US0408","Congressional District 8 (116th Congress), Arizona","380428","2930","28369","1281","17011","964","0","29","17011","964","15950","933","1061","247","11358","873","89779","2149","64851","1937","193","113","64658","1955","60997","1957","3661","433","24928","1116","148532","2674","116018","2479","883","237","115135","2499","110511","2358","4624","490","32514","1277","113748","2710","93807","2274","557","193","93250","2251","90593","2216","2657","374","19941","1113"
"5001600US0409","Congressional District 9 (116th Congress), Arizona","425679","3388","42936","1819","29450","1403","0","29","29450","1403","27410","1306","2040","411","13486","909","79135","2083","59812","1744","27","36","59785","1748","55913","1736","3872","495","19323","1025","137682","2423","114110","2334","130","89","113980","2342","109039","2221","4941","592","23572","1155","165926","3090","144031","2902","125","95","143906","2912","139863","2812","4043","469","21895","1126"
"5001600US0502","Congressional District 2 (116th Congress), Arkansas","393093","420","35157","1504","18815","1255","17","19","18798","1258","16970","1132","1828","404","16342","1091","112546","2485","77194","2002","75","53","77119","2004","72903","2082","4216","569","35352","1670","123659","2338","96536","2420","1097","268","95439","2401","91705","2394","3734","460","27123","1202","121731","2353","103807","2386","801","202","103006","2369","100819","2349","2187","352","17924","1009"
"5001600US0504","Congressional District 4 (116th Congress), Arkansas","352373","1179","47102","1392","23705","1192","0","28","23705","1192","21145","1102","2560","442","23397","953","133214","2383","87596","1656","6","10","87590","1656","81775","1709","5815","610","45618","1529","113367","2187","83742","1924","67","43","83675","1924","78916","1912","4759","513","29625","1091","58690","2008","48613","1869","41","33","48572","1878","47399","1839","1173","272","10077","768"
"5001600US0601","Congressional District 1 (116th Congress), California","350802","1080","34597","1430","16479","1015","0","29","16479","1015","14669","985","1810","284","18118","1007","85004","1925","52246","1665","41","49","52205","1661","48047","1623","4158","423","32758","1361","149746","2404","103367","2017","136","76","103231","2014","97402","1977","5829","538","46379","1325","81455","2402","65513","2106","65","44","65448","2100","62720","2154","2728","382","15942","851"
"5001600US0603","Congressional District 3 (116th Congress), California","371329","1912","57366","1812","35582","1409","3","8","35579","1407","32361","1426","3218","414","21784","1004","85475","1775","58913","1731","271","157","58642","1727","54460","1626","4182","485","26562","1201","135166","2044","100487","1736","2265","335","98222","1746","92474","1651","5748","536","34679","1137","93322","1900","77695","1675","1516","223","76179","1640","73972","1594","2207","306","15627","873"
"5001600US0605","Congressional District 5 (116th Congress), California","388724","2009","50863","1689","35914","1332","0","29","35914","1332","33723","1191","2191","423","14949","878","78810","2075","58148","1798","32","29","58116","1791","54616","1772","3500","478","20662","935","139278","2157","111492","2044","211","114","111281","2047","105599","1992","5682","598","27786","914","119773","2148","102485","2093","169","85","102316","2088","98841","1997","3475","417","17288","810"
"5001600US0606","Congressional District 6 (116th Congress), California","403673","1917","58633","1980","34210","1447","0","29","34210","1447","30643","1301","3567","457","24423","1208","95607","2497","66206","2135","48","35","66158","2136","60308","2071","5850","564","29401","1344","132935","2445","101448","2334","324","106","101124","2327","93855","2180","7269","668","31487","1256","116498","2092","101577","1985","201","87","101376","1975","97670","1950","3706","391","14921","800"
"5001600US0608","Congressional District 8 (116th Congress), California","355916","2427","59229","2069","33184","1701","41","45","33143","1696","28491","1518","4652","550","26045","1184","104938","2368","69986","2036","892","223","69094","2041","62484","1902","6610","731","34952","1280","133065","2546","94015","2261","2102","334","91913","2262","85455","2262","6458","555","39050","1569","58684","2113","48173","1872","1217","277","46956","1856","44836","1765","2120","334","10511","746"
"5001600US0610","Congressional District 10 (116th Congress), California","378934","1215","70335","1835","43513","1356","0","29","43513","1356","37532","1315","5981","512","26822","1167","111415","2360","81714","1990","115","104","81599","1976","74618","1811","6981","642","29701","1143","129798","2127","100665","2079","130","75","100535","2085","92886","2168","7649","701","29133","1203","67386","2034","57364","1984","60","69","57304","1994","55250","1929","2054","310","10022","579"
"5001600US0611","Congressional District 11 (116th Congress), California","404006","1569","48739","1561","33280","1374","0","29","33280","1374","30645","1296","2635","432","15459","1001","67080","2047","50082","1888","5","11","50077","1889","46258","1717","3819","573","16998","997","111102","2209","87659","2000","228","134","87431","1979","81528","1896","5903","522","23443","1145","177085","2178","148708","2219","101","71","148607","2225","143574","2233","5033","452","28377","1069"
"5001600US0613","Congressional District 13 (116th Congress), California","431763","1941","58643","1777","38192","1555","0","29","38192","1555","35499","1508","2693","386","20451","1136","59685","1629","44141","1397","113","68","44028","1392","40905","1351","3123","383","15544","951","99313","1868","77217","1775","176","78","77041","1778","72035","1668","5006","445","22096","1132","214122","2411","189034","2396","308","103","188726","2402","182119","2314","6607","521","25088","900"
"5001600US0615","Congressional District 15 (116th Congress), California","436745","2448","38345","1704","24604","1492","0","29","24604","1492","23344","1472","1260","265","13741","752","77314","1975","58427","1929","6","9","58421","1930","55791","1902","2630","343","18887","911","114083","2385","92895","2294","162","93","92733","2286","88453","2278","4280","429","21188","966","207003","2699","176821","2457","132","72","176689","2461","171802","2376","4887","533","30182","1135"
"5001600US0616","Congressional District 16 (116th Congress), California","352087","2128","111337","2285","68409","1897","10","15","68399","1898","59332","1837","9067","745","42928","1643","89988","2234","61028","1718","25","31","61003","1712","54585","1695","6418","675","28960","1277","107574","2308","78855","2035","55","49","78800","2036","72413","1949","6387","621","28719","1125","43188","1619","36298","1400","13","20","36285","1398","34588","1428","1697","338","6890","554"
"5001600US0618","Congressional District 18 (116th Congress), California","408707","2701","23797","1372","17122","1281","5","7","17117","1280","16354","1222","763","253","6675","636","40600","1677","29752","1369","22","26","29730","1369","28070","1320","1660","343","10848","861","78901","1749","62269","1640","131","89","62138","1634","59882","1572","2256","364","16632","948","265409","2696","222693","2454","178","91","222515","2446","215364","2338","7151","483","42716","1251"
"5001600US0620","Congressional District 20 (116th Congress), California","370057","1116","93694","1903","63340","1735","0","29","63340","1735","59493","1703","3847","472","30354","1081","74994","1864","54482","1573","129","143","54353","1571","51374","1553","2979","453","20512","1015","105731","2039","80866","1983","1017","237","79849","1933","76641","1899","3208","383","24865","877","95638","1875","79996","1838","1705","219","78291","1824","75084","1731","3207","395","15642","755"
"5001600US0621","Congressional District 21 (116th Congress), California","350246","2002","136649","2595","84891","2491","9","19","84882","2487","74016","2145","10866","960","51758","1613","96770","2271","62898","2034","570","172","62328","2033","55801","1933","6527","679","33872","1386","88370","2106","62638","1985","1031","228","61607","1992","56928","1960","4679","570","25732","981","28457","1245","24109","1150","704","244","23405","1090","22569","1055","836","183","4348","463"
"5001600US0623","Congressional District 23 (116th Congress), California","375548","2515","64621","1871","35323","1394","0","29","35323","1394","29932","1328","5391","596","29298","1172","104259","2417","69243","2095","144","89","69099","2090","62724","1955","6375","688","35016","1501","130931","2313","94043","2043","613","163","93430","2055","87135","2039","6295","562","36888","1457","75737","1957","63954","1775","443","120","63511","1782","61443","1717","2068","344","11783","646"
"5001600US0624","Congressional District 24 (116th Congress), California","349284","526","56776","1929","41327","1543","0","29","41327","1543","38818","1546","2509","411","15449","978","64398","1607","46892","1474","105","82","46787","1483","43972","1420","2815","396","17506","920","113519","2123","88486","1800","848","218","87638","1831","83655","1743","3983","436","25033","963","114591","1865","96192","1850","776","265","95416","1831","92818","1796","2598","379","18399","861"
"5001600US0626","Congressional District 26 (116th Congress), California","375618","1096","63977","1749","46624","1536","0","29","46624","1536","43327","1518","3297","442","17353","937","69327","2012","52874","1880","371","127","52503","1853","48921","1774","3582","537","16453","976","119082","2298","95888","2090","1040","193","94848","2096","89977","2019","4871","536","23194","1108","123232","2490","104363","2349","615","145","103748","2352","100030","2350","3718","412","18869","836"
"5001600US0628","Congressional District 28 (116th Congress), California","441594","2863","40498","1574","27138","1460","0","29","27138","1460","25029","1346","2109","340","13360","734","72267","2240","53624","1726","0","29","53624","1726","49640","1704","3984","479","18643","1175","116073","2348","93080","2278","102","96","92978","2260","86514","2267","6464","670","22993","1042","212756","2734","187186","2779","64","62","187122","2783","177781","2766","9341","545","25570","1224"
"5001600US0629","Congressional District 29 (116th Congress), California","398662","3688","113360","2189","78960","1706","0","29","78960","1706","73650","1640","5310","500","34400","1271","103681","2263","79156","1890","0","29","79156","1890","73690","1837","5466","479","24525","1031","100166","2035","81161","1872","50","41","81111","1866","76688","1755","4423","459","19005","976","81455","1918","72573","1886","38","31","72535","1888","68677","1914","3858","394","8882","604"
"5001600US0631","Congressional District 31 (116th Congress), California","385407","2449","72046","1952","41772","1649","0","29","41772","1649","36790","1484","4982","627","30274","1281","97724","2003","69762","1704","65","60","69697","1699","63925","1633","5772","620","27962","1401","124494","2518","96260","2310","150","102","96110","2291","90318","2217","5792","650","28234","1124","91143","2443","76330","2376","0","29","76330","2376","73725","2313","2605","394","14813","789"
"5001600US0633","Congressional District 33 (116th Congress), California","394857","2397","13809","887","8559","709","0","29","8559","709","7861","676","698","212","5250","541","32425","1333","22953","1139","30","31","22923","1136","21379","1130","1544","281","9472","670","82041","2215","63604","1935","74","66","63530","1926","59469","1904","4061","502","18437","1043","266582","3027","226686","2829","387","162","226299","2820","217509","2780","8790","624","39896","1339"
"5001600US0634","Congressional District 34 (116th Congress), California","419364","3555","126819","2294","89018","1703","10","19","89008","1704","83066","1625","5942","519","37801","1370","86944","1822","65167","1570","0","29","65167","1570","60809","1488","4358","394","21777","1066","89301","2040","70728","1606","31","29","70697","1601","65991","1547","4706","447","18573","1000","116300","2288","101482","2090","13","24","101469","2087","96390","1986","5079","438","14818","820"
